,БЮ,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,Reason code,ТГ,НГ,Поставщик,Наименование,"Физические 
запасы",Продано,"Зарезерви
ровано",Доступно
185,825,011_825,011_825-05-02-1,80358898,стул кожзам,"Стул Sabina СРП-048 тн, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",10,,,10.0
186,825,011_825,011_825-05-02-1,80358899,стул кожзам,"Стул Sabina СРП-048 тн, шоколадный (экотекс 3029)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
187,825,011_825,011_825-05-02-1,80431275,стул ткань,"Стул Sabina СРП-048 тн, светло-бежевый (Porshe 2)/белый матовый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",3,,,3.0
188,825,011_825,011_825-05-02-1,80431277,стул ткань,"Стул Ontario СРП-048 тн, капучино (Maseratti 07)/белый матовый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
189,825,011_825,011_825-05-03-0,80069933,Пуф 082,"Пуф Руби ПФ-1, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",4,,,4.0
190,825,011_825,011_825-05-03-0,80296558,Пуф 082,"Пуф ПФ-2, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",5,,,5.0
191,825,011_825,011_825-05-03-0,80296564,Банкетка 082,"Пуф ПФ-3, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
192,825,011_825,011_825-05-03-0,80337367,Пуф 082,"Пуф Бета-2, бежевый (Kolibri camel)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
193,825,011_825,011_825-05-03-0,80337371,Банкетка 082,"Пуф Бета-3, бежевый (Kolibri camel)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
194,825,011_825,011_825-05-03-0,80337372,Банкетка 082,"Пуф Бета-3, светло-коричневый (Kolibri stone)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
195,825,011_825,011_825-05-03-0,80345293,Банкетка 082,"Пуф Бета-5, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",3,,,3.0
196,825,011_825,011_825-05-03-1,80291018,складной табурет,"Табурет Mary СРП-013, бежевый (классик 427)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",2,,,2.0
197,825,011_825,011_825-05-03-1,80312250,стул кожзам,"Стул Milton СРП-007, белый (ТНВ-1)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
198,825,011_825,011_825-05-03-1,80312251,стул кожзам,"Стул Milton СРП-007, шоколадный (ТНВ-9)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",6,,,6.0
199,825,011_825,011_825-05-03-1,80332089,барный табурет,"Табурет барный Rumba СРП-020-01, бежевый (экотекс 3027)/серый (Бриллиант)",001 Товар на реализа,40,099,80002262,"ООО ""Гипер""",2,,,2.0
200,825,011_825,011_825-05-03-1,80397351,стул кожзам,"Стул Lina СРП-009, чёрный (экотекс 3001)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",2,,,2.0
201,825,011_825,011_825-05-03-1,80397353,стул кожзам,"Стул Lina СРП-009, коричневый (экотекс 3029)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",3,,,3.0
202,825,011_825,011_825-05-03-1,80397355,стул кожзам,"Стул Lina СРП-009, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
203,825,011_825,011_825-05-03-1,80397358,стул кожзам,"Стул Lina СРП-009, белый (экотекс 3002)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
204,825,011_825,011_825-05-03-1,80397359,стул кожзам,"Стул Lina СРП-009, жёлтый (экотекс 3099)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",3,,,3.0
205,825,011_825,011_825-05-03-1,80449150,стул ткань,"Стул Concept, серый (В22)/белый",001 Товар на реализа,40,090,80002023,"ООО ""ДИК-мебель""",4,,,4.0
206,825,011_825,011_825-05-04-0,80287190,Кресла груши,Кресло-мешок DreamBag Play XL Стандартное 2102,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",3,,,3.0
207,825,011_825,011_825-05-04-0,80319124,Матрас беспружинный,"Матрас Tedy, 80х190 см",001 Товар на реализа,31,059,80001225,"АО ""ОРМАТЕК""",1,,,1.0
208,825,011_825,011_825-05-04-0,80320862,Банкетка 082,"Пуф Ринкон, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
209,825,011_825,011_825-05-04-0,80323888,Кресла груши,"Кресло-мешок DreamBag XL Стандартное 1137, фиолетовый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
210,825,011_825,011_825-05-04-0,80333374,Кресла груши,"Пуфик DreamBag Акула 19091, серо-бежевый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
211,825,011_825,011_825-05-04-0,80345294,Банкетка 082,"Пуф Бета-5, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
212,825,011_825,011_825-05-04-0,80345657,Матрас пружинный,"Матрас Bamby, 90х190 см",001 Товар на реализа,31,059,80001225,"АО ""ОРМАТЕК""",1,,,1.0
213,825,011_825,011_825-05-04-0,80345682,Матрас беспружинный,"Матрас Tedy, 90х190 см",001 Товар на реализа,31,059,80001225,"АО ""ОРМАТЕК""",1,,,1.0
214,825,011_825,011_825-05-04-0,80346353,Банкетка 082,"Пуф Толедо, синий (Kolibri blue)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
215,825,011_825,011_825-05-04-0,80348214,Кресла груши,"Кресло-мешок DreamBag Ждун 2321621, серый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",1,,,1.0
216,825,011_825,011_825-05-04-0,80384144,Матрас пружинный,"Матрас Lineaflex Medeo ФР-0039881, 80х190 см",001 Товар на реализа,31,059,80002693,"ООО ""Чезаторе""",1,,,1.0
217,825,011_825,011_825-05-04-0,80502386,Банкетка 082,"Пуф ПФ-3, серый (pegaso dark grey)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
218,825,011_825,011_825-05-04-0,80517327,Пуф 082,"Кресло DreamBag GAP 1222603, бежевый (Antonio)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
219,825,011_825,011_825-05-04-0,80517329,Пуф 082,"Кресло DreamBag GAP 1223703, графит (Antonio)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",4,,,4.0
220,825,011_825,011_825-05-04-1,80285753,стул кожзам,"Стул Hanna СРП-087, тёмно-коричневый (классик 307)/серый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",1,,,1.0
221,825,011_825,011_825-05-04-1,80312252,барный стул,"Стул Rumba СРП-020-04, чёрный",001 Товар на реализа,40,099,80002262,"ООО ""Гипер""",2,,,2.0
222,825,011_825,011_825-05-04-1,80337547,складной стул_233,"Табурет ТБСК ТБСК1/2, светло-серый/серо-синий",001 Товар на реализа,40,233,80002893,"ООО ""ДЕКОТЕКС""",1,,,1.0
223,825,011_825,011_825-05-04-1,80337548,складной стул_233,"Табурет ТБСК ТБСК1/4, серый/бежевый металлик",001 Товар на реализа,40,233,80002893,"ООО ""ДЕКОТЕКС""",10,,,10.0
224,825,011_825,011_825-05-04-1,80337549,складной стул_233,"Табурет ТБСК ТБСК1/1, слоновая кость/серый металлик",001 Товар на реализа,40,233,80002893,"ООО ""ДЕКОТЕКС""",20,,,20.0
225,825,011_825,011_825-06-01-0,80090771,Банкетка 082,"Пуф Практик-7, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
226,825,011_825,011_825-06-01-0,80296553,Пуф 082,"Пуф ПФ-2, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
227,825,011_825,011_825-06-01-0,80316770,Пуф 111,"Пуф Бертран ТП 72, тёмно-вишнёвый (Velutto 29/Supreme 29)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
228,825,011_825,011_825-06-01-0,80323263,Пуф 111,"Пуф Бертран ТП 78, мятный (Lecco Mint)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
229,825,011_825,011_825-06-01-0,80323265,Пуф 111,"Пуф Бертран ТП 80, серый (Lecco Vision)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
230,825,011_825,011_825-06-01-0,80323266,Пуф 111,"Пуф Бертран ТП 81, бирюзовый (Берген Азур)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
231,825,011_825,011_825-06-01-0,80337370,Пуф 082,"Пуф Бета-2, ментоловый (Kolibri menthol)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
232,825,011_825,011_825-06-01-0,80345290,Пуф 082,"Пуф Бета-4, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
233,825,011_825,011_825-06-01-0,80349571,Детское кресло,"Стул поворотный POLLY GTS, CM-02",001 Товар на реализа,39,216,80002126,"ООО ""РАДОМ""",1,,,1.0
234,825,011_825,011_825-06-01-0,80367007,Пуф 111,"Пуф Бертран ТП 84, коричневый (Берген Браун)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
235,825,011_825,011_825-06-01-0,80367008,Пуф 111,"Пуф Бертран ТП 85, бежевый (Берген Карамель)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
236,825,011_825,011_825-06-01-0,80367013,Пуф 111,"Пуф Бертран ТП 90/1, синий (Velutto/Supreme 26)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
237,825,011_825,011_825-06-01-0,80367015,Пуф 111,"Пуф Бертран ТП 92, коричневый (Simple 45)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
238,825,011_825,011_825-06-01-0,80367016,Пуф 111,"Пуф Бертран ТП 93, жёлтый (Simple 52)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
239,825,011_825,011_825-06-01-0,80367017,Пуф 111,"Пуф Бертран ТП 94, бирюзовый (Simple 22)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
240,825,011_825,011_825-06-01-0,80367018,Пуф 111,"Пуф Бертран ТП 95, латте (Simple 5)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
241,825,011_825,011_825-06-01-0,80367019,Пуф 111,"Пуф Бертран ТП 96, хвойный зелёный (Simple 13)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
242,825,011_825,011_825-06-01-0,80367021,Пуф 111,"Пуф Бертран ТП 98, синий (Simple 24)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
243,825,011_825,011_825-06-01-0,80367022,Пуф 111,"Пуф Бертран ТП 99, платиновый серый (Simple 30)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
244,825,011_825,011_825-06-01-0,80367023,Пуф 111,"Пуф Бертран ТП 109, бежевый (Simple 42)",001 Товар на реализа,34,111,80002175,"ООО ""Нижегородмебель и К""",2,,,2.0
245,825,011_825,011_825-06-01-0,80502385,Пуф 082,"Пуф ПФ-2, серый (pegaso dark grey)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
246,825,011_825,011_825-06-01-1,80064526,Пуф 082,"Пуф Руби ПФ-1, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
247,825,011_825,011_825-06-01-1,80296555,Пуф 082,"Пуф ПФ-2, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
248,825,011_825,011_825-06-01-1,80296560,Банкетка 082,"Пуф ПФ-3, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
249,825,011_825,011_825-06-01-1,80343940,Пуф 082,"Пуф DreamBag Лугано Тип 2 13317, оранжевый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
250,825,011_825,011_825-06-01-1,80343941,Пуф 082,"Пуф DreamBag Лугано Тип 2 13318, бордовый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
251,825,011_825,011_825-06-01-1,80343942,Пуф 082,"Пуф DreamBag Лугано Тип 2 13312, синий",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
252,825,011_825,011_825-06-01-1,80345990,Пуф 082,"Пуф DreamBag Garda Круглый 13332, бежевый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
253,825,011_825,011_825-06-01-1,80380921,Банкетка 082,"Пуф большой с ящиком для хранения DreamBag Garda 13542, синий",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
254,825,011_825,011_825-06-01-1,80380925,Банкетка 082,"Пуф большой DreamBag Garda 13532, синий",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
255,825,011_825,011_825-06-01-1,80448685,Пуф 082,"Пуф DreamBag Мия 13709, изумрудный (Velutto 33) (с ящиком для хранения)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
256,825,011_825,011_825-06-01-1,80523047,Пуф 082,"Пуф DreamBag Мадлен 13732, жёлтый (Vertical 560/Velutto 56)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",3,,,3.0
257,825,011_825,011_825-06-01-1,80523050,Пуф 082,"Пуф DreamBag Мадлен 13733, светло-серый (Vertical 990/Velutto 52)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
258,825,011_825,011_825-06-02-0,80335047,Упаковочные материалы,"Плёнка воздушно-пупырчатая Т113/10, 1,5х100 м",001 Товар на реализа,Z7,Z07,80002692,"ООО ""Торговый Дом ""ПолиАэрПак""",12,,,12.0
259,825,011_825,011_825-06-02-0,80527988,Упаковочные материалы,Лента клейкая Hoff,001 Товар на реализа,Z7,Z07,80003302,"ООО ""Профессиональные полимеры""",72,,,72.0
260,825,011_825,011_825-06-02-1,80343936,Пуф 082,"Пуф DreamBag Лугано Тип 1 13313, бордовый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
261,825,011_825,011_825-06-02-1,80343938,Пуф 082,"Пуф DreamBag Лугано Тип 1 13315, серый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
262,825,011_825,011_825-06-02-1,80345989,Пуф 082,"Пуф DreamBag Garda Круглый 13331, серый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
263,825,011_825,011_825-06-02-1,80345991,Пуф 082,"Пуф DreamBag Garda Круглый 13333, коричневый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
264,825,011_825,011_825-06-02-1,80380923,Банкетка 082,"Пуф большой DreamBag Garda 13535, коричневый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
265,825,011_825,011_825-06-02-1,80428130,Пуф 082,"Пуф ПФ-1, бронзовый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
266,825,011_825,011_825-06-02-1,80428131,Пуф 082,"Пуф ПФ-2, бронзовый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
267,825,011_825,011_825-06-02-1,80523049,Пуф 082,"Пуф DreamBag Мадлен 13731, светло-коричневый (Vertical 230)/латте (Velutto 22)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
