,БЮ,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,Reason code,ТГ,НГ,Поставщик,Наименование,"Физические 
запасы",Продано,"Зарезерви
ровано",Доступно
839,825,RDiff_825,RDiff_825-1,80374171,Шторы готовые,"Штора MICASA Vanda TH-35, розовый (35), 150х280 см, рогожка, лента",Инвентарн разница,21,033,80002677,"ZHEJIANG JINLONG HOME TEXTILE & GARMENTS CO.,LTD",-1,,,-1.0
840,825,RDiff_825,RDiff_825-1,80374252,бак для мусора металл,"Бак д/мусора с крышкой BERKRAFT Optima M9-5L, 5 л, розовый/чёрный",Инвентарн разница,28,100,80002763,Guangdong Victory Industry Limited,-1,,,-1.0
841,825,RDiff_825,RDiff_825-1,80374713,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Nicoleo 570/0031667*/2901 (нав. 50(70)х70 см-2 шт.), синий",Инвентарн разница,11,001,80001080,"ООО  ТД ""Леди прима""",-1,,,-1.0
842,825,RDiff_825,RDiff_825-1,80374834,Шторки для ванной,"Штора д/ван. комнаты Meiwa Asteria, 182х182 см",Инвентарн разница,20,080,80000261,"ЗАО ""Стар Экспо""",1,,,1.0
843,825,RDiff_825,RDiff_825-1,80374836,Шторки для ванной,"Штора д/ван. комнаты Meiwa Vision, 182х182 см",Инвентарн разница,20,080,80000261,"ЗАО ""Стар Экспо""",1,,,1.0
844,825,RDiff_825,RDiff_825-1,80375068,Отд.ст. диспенсеры,"Дозатор д/жидк. мыла АКВАДЕКОР LEKS PRD-2130BG-01, бежевый",Инвентарн разница,20,114,80002545,"ООО ""Гидрофорс Груп""",-1,,,-1.0
845,825,RDiff_825,RDiff_825-1,80375163,быт хим для дома,"Пробиотический арома-спрей д/чистки ковровых покрытий и мягкой мебели AromaCleaninQ AQ100-005, солнечное настроение, 500 мл",Инвентарн разница,28,101,80002628,"ООО ""Юрвес""",1,,,1.0
846,825,RDiff_825,RDiff_825-1,80377056,Подарочные корзины,"Корзина TONY BASKET TB20-082, серый/белый/розовый",Инвентарн разница,27,165,80001132,"Qing Dao Tony-Bridge Trading Co.,Ltd",1,,,1.0
847,825,RDiff_825,RDiff_825-1,80377069,Шторки для ванной,"Штора д/ван. комнаты MICASA Geometry 201102, 180x180 см",Инвентарн разница,20,080,80002475,"SHANGHAI AILI INDUSTRIAL CO., LTD.",1,,,1.0
848,825,RDiff_825,RDiff_825-1,80377136,салфетки ПВХ,"Салфетка на стол MITTE FRESH MT-203F, 45х30 см, зелёный",Инвентарн разница,22,372,80002074,"HomeArts Industrial Co.,Ltd.",2,,,2.0
849,825,RDiff_825,RDiff_825-1,80377138,салфетки ПВХ,"Салфетка на стол MITTE FRESH MT-103B, 45х30 см, серо-синий",Инвентарн разница,22,372,80002074,"HomeArts Industrial Co.,Ltd.",-6,,,-6.0
850,825,RDiff_825,RDiff_825-1,80377378,сервизы обеденн. 6 персон,"Обеденный сервиз IMPRESS Simple FLAT-WHITE, на 6 персон, 19 предм.",Инвентарн разница,22,135,80001140,"Guangxi Sanhuan Enterprise Group Holding Co., Ltd",-1,,,-1.0
851,825,RDiff_825,RDiff_825-1,80379300,Цветочные композиции,"Иск. букет ZH-18, H20 см, розовый/зелёный",Инвентарн разница,27,166,80001117,"BOCEN INDUSTRIAL CO., LIMITED",-1,,,-1.0
852,825,RDiff_825,RDiff_825-1,80379360,Стеллажные корзины,"Корзина с крышкой TONY BASKET Милый мишка JM20-8RDXS, серый/белый",Инвентарн разница,27,165,80001132,"Qing Dao Tony-Bridge Trading Co.,Ltd",-1,,,-1.0
853,825,RDiff_825,RDiff_825-1,80379779,Цветы искусственные срезка,"Иск. цветок ВеЩицы Донник полевой HDF5, H60 см, сиреневый",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-2,,,-2.0
854,825,RDiff_825,RDiff_825-1,80379785,Цветы искусственные срезка,"Иск. цветок ВеЩицы Гречишник полевой HDF11, H55 см, бежевый",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-1,,,-1.0
855,825,RDiff_825,RDiff_825-1,80379786,Цветы искусственные срезка,"Иск. цветок ВеЩицы Буквица полевая HDF19, H80 см, тёмно-оранжевый",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-1,,,-1.0
856,825,RDiff_825,RDiff_825-1,80379787,Цветы искусственные срезка,"Иск. цветок ВеЩицы Одуванчик полевой HDF21, H55 см,",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-1,,,-1.0
857,825,RDiff_825,RDiff_825-1,80379788,Цветы искусственные срезка,"Иск. цветок ВеЩицы Зверобой полевой HDF22, H65 см, жёлтый",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-3,,,-3.0
858,825,RDiff_825,RDiff_825-1,80379790,Цветы искусственные срезка,"Иск. цветок ВеЩицы Первоцвет ночной HDF25, H50 см, тёмно-голубой",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-3,,,-3.0
859,825,RDiff_825,RDiff_825-1,80379791,Цветы искусственные срезка,"Иск. цветок ВеЩицы Люпин ночной HDF26, H50 см, тёмно-голубой",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-3,,,-3.0
860,825,RDiff_825,RDiff_825-1,80379792,Цветы искусственные срезка,"Иск. цветок ВеЩицы Василек полевой HDF28, H55 см, голубой",Инвентарн разница,27,166,80000022,"АО ""ТПК ""МАГАМАКС""",-2,,,-2.0
861,825,RDiff_825,RDiff_825-1,80380762,рисунок совр.,"Ковёр BEIJING HOME INTERIORS SHELBI 31097-3, 120х170 см",Инвентарн разница,24,040,80000848,"ООО ""ЕвроКовер""",-1,,,-1.0
862,825,RDiff_825,RDiff_825-1,80380796,хранение вещей,"Кофр д/хранения вещей с крышкой MICASA Aqua feather ESSN004, 30х16х30 см, акварель",Инвентарн разница,28,186,80001306,"Eisho  Co., Ltd",1,,,1.0
863,825,RDiff_825,RDiff_825-1,80380799,хранение вещей,"Набор кофров д/нижнего белья MICASA Land escape ESSN007, 33х9х33 см, 2 шт., геометрия",Инвентарн разница,28,186,80001306,"Eisho  Co., Ltd",-3,,,-3.0
864,825,RDiff_825,RDiff_825-1,80380804,хранение вещей,"Чехол на молнии д/одежды MICASA Land escape ESSN012, 60х137 см, геометрия",Инвентарн разница,28,186,80001306,"Eisho  Co., Ltd",1,,,1.0
865,825,RDiff_825,RDiff_825-1,80380806,вешалки пластиковые,"Набор вешалок д/одежды MITTE Rainbow ESSL268, 45,5 см, 3 шт.,  красный",Инвентарн разница,28,185,80001306,"Eisho  Co., Ltd",10,,,10.0
866,825,RDiff_825,RDiff_825-1,80380937,Пуф 082,"Пуф DreamBag Лекко Сиена 13546, коричневый",Инвентарн разница,35,082,80002233,"ООО ""МВК""",1,,,1.0
867,825,RDiff_825,RDiff_825-1,80381717,Свечи ароматические,"Аромат. свеча Bartek Тропический салат, 2,1х25х2,1 см",Инвентарн разница,27,169,80002112,"ООО ""СЕРВЕР""",-2,,,-2.0
868,825,RDiff_825,RDiff_825-1,80382244,Потолочные люстры,"Светильник потолочный CITILUX Риволи CL104130, хром",Инвентарн разница,25,127,80003102,"ООО ""НАУТИЛУС""",-1,,,-1.0
869,825,RDiff_825,RDiff_825-1,80382320,Цветы искусств в горшках,"Иск.  растение в керамическом горшке Суккулент HA327232GN, H20 см, зелёный",Инвентарн разница,27,166,80002715,HOME ACCENTS FLORAL & CRAFT LIMITED,-1,,,-1.0
870,825,RDiff_825,RDiff_825-1,80382421,стул ткань,"Стул Пегас Т1 Б-502, бежевый (108)/слоновая кость",Инвентарн разница,40,090,80000239,"АО ""Бештау""",-1,,,-1.0
871,825,RDiff_825,RDiff_825-1,80382460,Отд.ст. диспенсеры,"Дозатор д/жидк. мыла Bamboo 84062-001, чёрный",Инвентарн разница,20,114,80002525,Guangzhou Homfel Ltd.,-1,,,-1.0
872,825,RDiff_825,RDiff_825-1,80382462,Отд.ст. мыльницы,"Мыльница Bamboo 84065-001, чёрный",Инвентарн разница,20,114,80002525,Guangzhou Homfel Ltd.,6,,,6.0
873,825,RDiff_825,RDiff_825-1,80382466,Корзины для белья,"Корзина д/белья MICASA Sanremo 84428-001, 45 л, серый/белый",Инвентарн разница,20,115,80002525,Guangzhou Homfel Ltd.,1,,,1.0
874,825,RDiff_825,RDiff_825-1,80382468,Корзины для белья,"Корзина д/белья MICASA Ultra 84430-001, 63 л, синий",Инвентарн разница,20,115,80002525,Guangzhou Homfel Ltd.,-1,,,-1.0
875,825,RDiff_825,RDiff_825-1,80382897,ножи,"Нож универс. VANHOPPER Style 1603-087, 12,9 см",Инвентарн разница,22,138,80002611,"Millenarie International CO.,Ltd",-1,,,-1.0
876,825,RDiff_825,RDiff_825-1,80382899,ножи,"Нож разделочный VANHOPPER Style 1603-007, 19,9 см",Инвентарн разница,22,138,80002611,"Millenarie International CO.,Ltd",-1,,,-1.0
877,825,RDiff_825,RDiff_825-1,80382952,Шторы готовые,"Штора MICASA Bria JTH-108, бежевый (15), 180х280 см, блэкаут/рогожка, лента",Инвентарн разница,21,033,80002677,"ZHEJIANG JINLONG HOME TEXTILE & GARMENTS CO.,LTD",-2,,,-2.0
878,825,RDiff_825,RDiff_825-1,80383509,Бра,"Бра CITILUX Адриана CL405413, бронзовый/белый",Инвентарн разница,25,095,80003102,"ООО ""НАУТИЛУС""",1,,,1.0
879,825,RDiff_825,RDiff_825-1,80383512,Подвесные люстры,"Светильник подвесной CITILUX Томми CL102010, хром/дымчатый",Инвентарн разница,25,208,80003102,"ООО ""НАУТИЛУС""",5,,,5.0
880,825,RDiff_825,RDiff_825-1,80383540,Потолочные LED люстры,"Люстра CITILUX Марсель Смарт CL232A145E, кофейный",Инвентарн разница,25,340,80003102,"ООО ""НАУТИЛУС""",-1,,,-1.0
881,825,RDiff_825,RDiff_825-1,80383657,кружки,"Кружка Priority Кот Матис Лови удачу КРС-1260/1, 380 мл",Инвентарн разница,22,137,80002878,"ООО ""ПРИОР Групп""",-1,,,-1.0
882,825,RDiff_825,RDiff_825-1,80383659,кружки,"Кружка Priority Кот Матис Твори и вытворяй! КРС-1262/1, 380 мл",Инвентарн разница,22,137,80002878,"ООО ""ПРИОР Групп""",1,,,1.0
883,825,RDiff_825,RDiff_825-1,80383672,кружки,"Кружка Priority Наглая рыжая морда Лиса КРС-766, 380 мл",Инвентарн разница,22,137,80002878,"ООО ""ПРИОР Групп""",1,,,1.0
884,825,RDiff_825,RDiff_825-1,80383694,Доп. элемент 021,"Балдахин Соня, 205 см, зигзаг небесный/звездопад на сером",Инвентарн разница,36,021,80002228,"ООО ""Мебельград""",1,,,1.0
885,825,RDiff_825,RDiff_825-1,80383851,КПБ евро,"КПБ Евро DELUNA Latteo 21020402 (нав. 50х70 см-2шт., нав. 70х70 см-2шт.), белый",Инвентарн разница,11,001,80002536,"NANTONG OUBIYA BEDROOM ARTICLES CO.,LTD",-2,,,-2.0
886,825,RDiff_825,RDiff_825-1,80383855,Стеллажи,"Этажерка 2-ярусная HOFF XZ_20167J, белый",Инвентарн разница,20,115,80002763,Guangdong Victory Industry Limited,-1,,,-1.0
887,825,RDiff_825,RDiff_825-1,80384437,Подушки декоративные,"Декор. подушка Illusion 5010850, 35x35 см, в асс.",Инвентарн разница,11,010,80002412,"ООО ""ПКФ ""Славянский Текстиль""",-4,,,-4.0
888,825,RDiff_825,RDiff_825-1,80386663,Наматрасники 90(100)х200,"Наматрасник MICASA Kids 66876, 80х200 см",Инвентарн разница,11,006,80000681,"ООО ""ИНФОТЕКС""",3,,,3.0
889,825,RDiff_825,RDiff_825-1,80387458,Тумба для обуви 083,"Тумба для обуви Уно-53 МСТ-УОД-53-ДС-16, дуб Сонома",Инвентарн разница,38,083,80001008,"ООО ""4 А""",1,,,1.0
890,825,RDiff_825,RDiff_825-1,80387613,аксесс для уб в доме,"Скребок д/окна с щёткой MITTE 21HDL0115-02, белый/серый",Инвентарн разница,28,189,80002352,NINGBO HOME-DOLLAR IMP. & EXP. CORP,-1,,,-1.0
891,825,RDiff_825,RDiff_825-1,80387753,"Пледы 1,5 спальные","Плед MICASA Cuadro RG-5301, 140х200 см, зелёный",Инвентарн разница,11,011,80002380,R.G.EXPORTS,1,,,1.0
892,825,RDiff_825,RDiff_825-1,80388204,аксесс для уб в доме,"Таз складной со сливом MITTE FOLDING ELP2018, 12 л, голубой/розовый",Инвентарн разница,28,189,80001306,"Eisho  Co., Ltd",-2,,,-2.0
893,825,RDiff_825,RDiff_825-1,80388208,аксесс для уб в доме,"Таз складной MITTE FOLDING ELP2005-L, 9 л, бежевый",Инвентарн разница,28,189,80001306,"Eisho  Co., Ltd",1,,,1.0
894,825,RDiff_825,RDiff_825-1,80388211,Халаты,"Халат женский MITTE KASSEL 21XL04, 44-46, кремовый",Инвентарн разница,11,009,80002387,"Ningbo Traditional Textile Co., Ltd.",-1,,,-1.0
895,825,RDiff_825,RDiff_825-1,80388213,Халаты,"Халат мужской MITTE KASSEL 21XL05, 48-50, коричневый",Инвентарн разница,11,009,80002387,"Ningbo Traditional Textile Co., Ltd.",2,,,2.0
896,825,RDiff_825,RDiff_825-1,80388214,Халаты,"Халат мужской MITTE KASSEL 21XL05, 52-54, коричневый",Инвентарн разница,11,009,80002387,"Ningbo Traditional Textile Co., Ltd.",-3,,,-3.0
897,825,RDiff_825,RDiff_825-1,80388216,Игрушки мягкие,"Игрушка мягконабивная IMPRESS Авокадо R11143/35, жёлтый",Инвентарн разница,11,142,80002550,High Hope Zhongding Corporation,-1,,,-1.0
898,825,RDiff_825,RDiff_825-1,80388225,Игрушки мягкие,"Игрушка мягконабивная IMPRESS Альпака R11142/40, белый",Инвентарн разница,11,142,80002550,High Hope Zhongding Corporation,-1,,,-1.0
899,825,RDiff_825,RDiff_825-1,80388227,Игрушки мягкие,"Игрушка мягконабивная Дракон R11146/40, голубой",Инвентарн разница,11,142,80002550,High Hope Zhongding Corporation,-1,,,-1.0
900,825,RDiff_825,RDiff_825-1,80388229,Игрушки мягкие,"Игрушка мягконабивная Монстрик R11145/30, белый",Инвентарн разница,11,142,80002550,High Hope Zhongding Corporation,-3,,,-3.0
901,825,RDiff_825,RDiff_825-1,80388230,Игрушки мягкие,"Игрушка мягконабивная Хомяк R11140/65, бежевый",Инвентарн разница,11,142,80002550,High Hope Zhongding Corporation,-1,,,-1.0
902,825,RDiff_825,RDiff_825-1,80388340,Навес. крючки,"Набор крючков АкваЛиния 5X-353, 2 шт., хром",Инвентарн разница,20,113,80002914,"ООО ""Изюм""",3,,,3.0
903,825,RDiff_825,RDiff_825-1,80388353,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Pellio 230954 (нав. 50x70 см-2 шт.), светло-коричневый",Инвентарн разница,11,001,80000648,"ООО ""ТДЛ Текстиль""",1,,,1.0
904,825,RDiff_825,RDiff_825-1,80389333,Тумба 191,"Тумба Лофт 3, белый",Инвентарн разница,31,191,80002304,"ООО ""Клинский Мебельный Комбинат""",1,,,1.0
905,825,RDiff_825,RDiff_825-1,80390180,наборы,"Набор стаканов д/воды Pasabahce АМОРФ 420928, 400 мл, 4 шт.",Инвентарн разница,22,148,80002080,"ООО ""Меркурий""",-2,,,-2.0
906,825,RDiff_825,RDiff_825-1,80390185,банки для хранения,"Банка с крышкой Pasabahce ВУДИ 43583СЛ1, 860 мл",Инвентарн разница,22,149,80002080,"ООО ""Меркурий""",-6,,,-6.0
907,825,RDiff_825,RDiff_825-1,80390205,тарелки суповые,"Тарелка суповая Опал L1422, 21,5х21,5 см, белый",Инвентарн разница,22,137,80002298,"ООО ""Компания ""АРКА""",3,,,3.0
908,825,RDiff_825,RDiff_825-1,80390307,Потолочные люстры,"Люстра CITILUX Диез CL111180, алюминий",Инвентарн разница,25,127,80003102,"ООО ""НАУТИЛУС""",-1,,,-1.0
909,825,RDiff_825,RDiff_825-1,80390308,Потолочные люстры,"Люстра CITILUX Диез CL111181, чёрный",Инвентарн разница,25,127,80003102,"ООО ""НАУТИЛУС""",-1,,,-1.0
910,825,RDiff_825,RDiff_825-1,80390469,тарелки суповые,"Миска суповая Chinbull OLHDW-75, 19х19 см, белый",Инвентарн разница,22,137,80001329,"ООО ""МФК-профит""",-2,,,-2.0
911,825,RDiff_825,RDiff_825-1,80390472,чайники заварочные_181,"Заварочный чайник APOLLO Very-Cherry VCH-750, 750 мл",Инвентарн разница,22,181,80002364,"ООО ""Аполло""",-1,,,-1.0
912,825,RDiff_825,RDiff_825-1,80390561,"Пледы 1,5 спальные","Плед MICASA Canto 20DF01, 140х200 см, зелёный",Инвентарн разница,11,011,80002387,"Ningbo Traditional Textile Co., Ltd.",-9,,,-9.0
913,825,RDiff_825,RDiff_825-1,80390564,Пледы 2 спальные,"Плед MICASA Terso 19HR001, 220х240 см, бежевый",Инвентарн разница,11,011,80002387,"Ningbo Traditional Textile Co., Ltd.",-1,,,-1.0
914,825,RDiff_825,RDiff_825-1,80390803,"КПБ 1,5 спальные","КПБ 1,5 сп. MITTE Tetra 5021180/40 (нав.50х70см), бежевый/серый",Инвентарн разница,11,001,80002557,"АО ""Октекс""",1,,,1.0
915,825,RDiff_825,RDiff_825-1,80391029,Халаты,"Халат унисекс IMPRESS Dover, S, оливковый",Инвентарн разница,11,009,80002386,Towel Tex Limited,3,,,3.0
916,825,RDiff_825,RDiff_825-1,80391496,Ковры циновки,"Ковёр Ковротекс Эко С94ПР, 80х150 см, серый (77010/55)",Инвентарн разница,24,044,80002887,"ООО ""КОВРОТЕКС-М""",-1,,,-1.0
917,825,RDiff_825,RDiff_825-1,80392390,Полотенца банные,"Полотенце махровое MICASA Nieve, 70х140 см, белый",Инвентарн разница,11,008,80002799,ИП Крылова Ирина Николаевна,4,,,4.0
918,825,RDiff_825,RDiff_825-1,80392391,Халаты,"Халат унисекс IMPRESS Derby, S, белый",Инвентарн разница,11,009,80002386,Towel Tex Limited,10,,,10.0
919,825,RDiff_825,RDiff_825-1,80392392,Халаты,"Халат унисекс IMPRESS Derby, M, белый",Инвентарн разница,11,009,80002386,Towel Tex Limited,5,,,5.0
920,825,Rdiff_825,RDiff_825-1,80392394,Халаты,"Халат унисекс IMPRESS Derby, XL, белый",Инвентарн разница,11,009,80002386,Towel Tex Limited,10,,,10.0
921,825,RDiff_825,RDiff_825-1,80393206,Наволочки 50х70,"Комплект наволочек IMPRESS 6144537, 50х70 см, 2 шт., серый/орнамент",Инвентарн разница,11,015,80001413,"ООО ""ТД ТАЙПИТ""",3,,,3.0
922,825,RDiff_825,RDiff_825-1,80393344,наборы разделочных досок,"Набор разделочных досок BERKRAFT Stone 64, 2 шт., серый",Инвентарн разница,22,180,80001302,"Ningbo Winshine Imp.& Exp. Co.,LTD",1,,,1.0
923,825,RDiff_825,RDiff_825-1,80393345,наборы разделочных досок,"Набор разделочных досок на подставке BERKRAFT Greta G050, 29х22,5 см, 4 шт., голубой (2707C)/розовый (7429C)/белый/мятный(7464C)/светло-серый",Инвентарн разница,22,180,80001302,"Ningbo Winshine Imp.& Exp. Co.,LTD",2,,,2.0
924,825,RDiff_825,RDiff_825-1,80393577,бытовые мелочи,"Ролик д/чистки одежды HOFF Simple HV080, 50 листов, чёрный/белый",Инвентарн разница,28,188,80002352,NINGBO HOME-DOLLAR IMP. & EXP. CORP,2,,,2.0
925,825,RDiff_825,RDiff_825-1,80393636,Цветы искусственные срезка,"Иск. растение Гибискус 8J-950004, H78 см, белый/зелёный",Инвентарн разница,27,166,80002876,"ООО ""ЭлитСтиль""",6,,,6.0
926,825,RDiff_825,RDiff_825-1,80393725,ножи,"Нож ""Шеф"" VANHOPPER Carbon 0709N-002, 20,5 см, венге",Инвентарн разница,22,138,80002611,"Millenarie International CO.,Ltd",-2,,,-2.0
927,825,RDiff_825,RDiff_825-1,80394075,Кресла груши,"Кресло-мешок DreamBag L Малое 800015, синий",Инвентарн разница,35,214,80002233,"ООО ""МВК""",-1,,,-1.0
928,825,RDiff_825,RDiff_825-1,80394104,скатерти ПВХ 180-200 см,"Скатерть DASCH Гибкое стекло, 100х200 см",Инвентарн разница,22,200,80000261,"ЗАО ""Стар Экспо""",1,,,1.0
929,825,RDiff_825,RDiff_825-1,80394358,сковороды антипр. покрытие,"Сковорода BEKKER BK-7858, D28 см, чёрный",Инвентарн разница,22,134,80002654,ИП Талли Давид Бениаминович,1,,,1.0
930,825,RDiff_825,RDiff_825-1,80394422,КПБ евро,"КПБ Евро MICASA Valisia 229321 (нав. 50х70 см - 2 шт.), жёлтый/синий",Инвентарн разница,11,001,80000648,"ООО ""ТДЛ Текстиль""",-1,,,-1.0
931,825,RDiff_825,RDiff_825-1,80396162,Отд.ст. ершики,Туалетный ёрш в подставке с крышкой MITTE HV910(ST),Инвентарн разница,20,114,80002352,NINGBO HOME-DOLLAR IMP. & EXP. CORP,-27,,,-27.0
932,825,RDiff_825,RDiff_825-1,80396163,салфетки ПВХ,"Салфетка индивидуальная Remiling Household Гиацинт PM36005/BLACK, 30х45 см, чёрный",Инвентарн разница,22,372,80000180,"ООО ""РемиЛинг 2000""",-20,,,-20.0
933,825,RDiff_825,RDiff_825-1,80397353,стул кожзам,"Стул Lina СРП-009, коричневый (экотекс 3029)/зеркальный хром",Инвентарн разница,40,090,80002262,"ООО ""Гипер""",-1,,,-1.0
